order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
21600,2789,2024-06-20,282,4,178.76,715.04,Completed,2024-07-04
21601,2021,2025-07-28,138,1,55.44,55.44,Completed,2025-08-05
21602,1180,2025-08-12,316,7,254.75,1783.25,Completed,2025-08-25
21603,8394,2023-07-12,263,4,154.31,617.24,Pending,
21604,8903,2024-01-13,460,6,426.27,2557.62,Completed,2024-01-22
21605,8028,2023-08-16,185,3,319.22,957.66,Completed,2023-08-30
21606,4660,2024-07-16,285,7,82.92,580.44,Completed,2024-07-28
21607,375,2024-05-13,115,3,222.74,668.22,Completed,2024-05-17
21608,4698,2023-05-30,158,8,141.87,1134.96,Completed,2023-06-06
21609,1728,2023-08-03,435,2,346.80,693.60,Completed,2023-08-03
21610,3327,2024-10-11,496,8,204.12,1632.96,Completed,2024-10-16
21611,4942,2023-12-07,113,10,227.78,2277.80,Pending,
21612,8395,2023-10-28,292,1,384.84,384.84,Completed,2023-10-29
21613,1103,2024-11-17,220,2,233.27,466.54,Cancelled,
21614,3242,2024-11-10,155,6,168.74,1012.44,Completed,2024-11-10
21615,3545,2023-08-20,38,8,497.60,3980.80,Pending,
21616,7189,2023-07-02,207,1,482.59,482.59,Completed,2023-07-03
21617,2930,2024-01-31,452,5,482.44,2412.20,Pending,
21618,4951,2024-11-09,330,7,300.64,2104.48,Completed,2024-11-12
21619,3391,2025-08-01,128,9,167.04,1503.36,Cancelled,
21620,9673,2023-07-26,319,6,30.92,185.52,Completed,2023-08-02
21621,8754,2025-01-18,414,4,472.89,1891.56,Pending,
21622,2085,2025-01-30,378,2,341.14,682.28,Completed,2025-02-03
21623,5817,2024-02-06,53,9,86.50,778.50,Completed,2024-02-20
21624,3484,2023-05-24,393,6,341.65,2049.90,Completed,2023-05-24
21625,4772,2023-08-16,350,7,36.09,252.63,Completed,2023-08-19
21626,529,2023-05-26,221,5,449.96,2249.80,Completed,2023-05-26
21627,8133,2023-11-04,443,6,467.18,2803.08,Completed,2023-11-12
21628,4897,2024-10-11,103,8,410.12,3280.96,Completed,2024-10-18
21629,2323,2024-03-14,351,9,13.14,118.26,Completed,2024-03-16
21630,3543,2024-01-07,153,6,150.65,903.90,Completed,2024-01-21
21631,7607,2023-04-10,190,10,233.68,2336.80,Cancelled,
21632,8649,2024-11-25,244,10,27.45,274.50,Completed,2024-12-06
21633,1987,2023-02-02,99,10,147.02,1470.20,Pending,
21634,430,2024-05-28,225,8,193.78,1550.24,Completed,2024-05-28
21635,2811,2025-04-02,285,2,82.92,165.84,Completed,2025-04-14
21636,9162,2023-12-23,439,4,275.41,1101.64,Completed,2023-12-24
21637,254,2024-05-11,278,4,178.31,713.24,Pending,
21638,5728,2025-06-20,421,3,63.81,191.43,Completed,2025-06-22
21639,4789,2025-05-10,17,5,411.79,2058.95,Completed,2025-05-11
21640,4513,2025-05-04,247,6,295.73,1774.38,Completed,2025-05-17
21641,3618,2024-11-03,481,7,338.02,2366.14,Completed,2024-11-04
21642,1627,2023-04-18,252,7,50.38,352.66,Pending,
21643,7643,2025-07-11,30,7,421.63,2951.41,Pending,
21644,9989,2024-06-05,7,9,55.59,500.31,Completed,2024-06-12
21645,4694,2024-07-01,83,10,137.07,1370.70,Completed,2024-07-05
21646,1551,2023-09-29,471,9,309.24,2783.16,Completed,2023-10-07
21647,7760,2024-05-14,260,2,265.41,530.82,Completed,2024-05-15
21648,949,2023-07-09,198,2,277.88,555.76,Pending,
21649,4679,2023-10-23,321,2,437.27,874.54,Completed,2023-10-28
21650,826,2025-02-04,148,4,19.21,76.84,Completed,2025-02-13
21651,1205,2023-05-05,134,3,235.19,705.57,Cancelled,
21652,6990,2023-11-11,242,4,458.05,1832.20,Pending,
21653,4837,2025-06-13,82,9,17.27,155.43,Completed,2025-06-13
21654,9979,2023-03-24,166,10,78.85,788.50,Completed,2023-03-30
21655,446,2023-03-09,288,5,305.50,1527.50,Completed,2023-03-11
21656,8254,2024-02-10,133,5,123.08,615.40,Completed,2024-02-21
21657,1424,2023-05-20,8,7,135.94,951.58,Pending,
21658,6640,2024-09-05,66,1,110.51,110.51,Cancelled,
21659,8702,2024-11-20,192,2,137.19,274.38,Cancelled,
21660,4870,2025-05-27,223,9,321.27,2891.43,Completed,2025-05-30
21661,7424,2025-04-23,422,1,281.13,281.13,Completed,2025-05-03
21662,8791,2023-04-22,480,2,259.06,518.12,Completed,2023-04-25
21663,2845,2025-02-04,126,7,297.99,2085.93,Completed,2025-02-12
21664,2897,2023-02-01,49,2,142.88,285.76,Completed,2023-02-14
21665,1155,2023-11-11,68,1,353.25,353.25,Completed,2023-11-12
21666,6571,2023-07-22,232,9,395.36,3558.24,Completed,2023-08-02
21667,8748,2025-06-25,60,3,471.09,1413.27,Pending,
21668,8396,2024-02-24,73,1,129.31,129.31,Pending,
21669,9457,2024-03-11,123,10,113.61,1136.10,Completed,2024-03-18
21670,151,2025-03-02,84,1,430.00,430.00,Cancelled,
21671,3608,2024-12-14,172,7,42.16,295.12,Completed,2024-12-24
21672,7898,2024-08-27,292,1,384.84,384.84,Completed,2024-09-02
21673,9100,2025-02-09,362,8,26.68,213.44,Completed,2025-02-16
21674,727,2024-10-28,61,8,311.59,2492.72,Completed,2024-10-31
21675,1919,2024-03-23,366,5,445.30,2226.50,Cancelled,
21676,2553,2023-10-17,29,8,486.08,3888.64,Pending,
21677,5274,2024-06-21,206,4,494.26,1977.04,Completed,2024-07-02
21678,8552,2023-10-10,98,10,309.68,3096.80,Cancelled,
21679,6281,2024-12-26,119,6,417.28,2503.68,Cancelled,
21680,4810,2023-01-25,354,8,38.50,308.00,Completed,2023-02-03
21681,3631,2025-06-03,117,10,194.60,1946.00,Completed,2025-06-04
21682,9372,2023-08-19,2,1,74.07,74.07,Completed,2023-08-25
21683,9400,2023-12-17,397,7,423.74,2966.18,Cancelled,
21684,4462,2025-07-13,9,1,486.69,486.69,Completed,2025-07-19
21685,7676,2025-01-06,467,1,154.46,154.46,Pending,
21686,9391,2025-01-23,214,10,498.73,4987.30,Completed,2025-02-03
21687,4396,2023-12-29,285,6,82.92,497.52,Completed,2024-01-04
21688,8004,2023-04-21,97,4,279.43,1117.72,Completed,2023-04-30
21689,7469,2023-10-26,216,10,165.57,1655.70,Completed,2023-11-06
21690,5592,2025-01-24,338,10,437.69,4376.90,Completed,2025-02-07
21691,7765,2024-11-22,352,7,149.18,1044.26,Completed,2024-12-05
21692,6025,2025-05-31,71,10,81.95,819.50,Pending,
21693,1471,2025-03-01,443,9,467.18,4204.62,Completed,2025-03-03
21694,7809,2023-07-10,440,3,306.99,920.97,Pending,
21695,1345,2024-04-09,253,10,30.04,300.40,Completed,2024-04-22
21696,4943,2024-10-11,77,6,275.07,1650.42,Completed,2024-10-11
21697,2348,2023-01-04,398,5,66.96,334.80,Completed,2023-01-06
21698,3516,2023-08-31,454,4,146.28,585.12,Completed,2023-09-06
21699,8658,2024-06-19,397,3,423.74,1271.22,Cancelled,
21700,5141,2025-01-07,325,4,51.26,205.04,Completed,2025-01-09
21701,4577,2023-04-28,460,5,426.27,2131.35,Completed,2023-04-30
21702,7606,2024-02-08,345,5,23.96,119.80,Completed,2024-02-09
21703,1792,2025-02-23,219,2,343.15,686.30,Completed,2025-03-06
21704,7071,2023-08-05,205,5,26.61,133.05,Pending,
21705,6624,2023-09-09,339,1,426.33,426.33,Cancelled,
21706,2003,2025-01-21,418,6,383.11,2298.66,Completed,2025-01-31
21707,4805,2024-07-25,61,5,311.59,1557.95,Completed,2024-07-26
21708,8877,2025-05-15,279,5,116.95,584.75,Completed,2025-05-19
21709,5700,2025-02-18,55,8,81.62,652.96,Completed,2025-02-27
21710,8846,2024-05-22,440,5,306.99,1534.95,Completed,2024-05-22
21711,8948,2024-05-19,475,8,226.14,1809.12,Completed,2024-05-24
21712,7903,2023-05-26,440,10,306.99,3069.90,Cancelled,
21713,8146,2024-07-12,413,1,236.07,236.07,Completed,2024-07-16
21714,4879,2025-08-14,304,1,121.95,121.95,Cancelled,
21715,7726,2023-12-11,193,1,65.11,65.11,Completed,2023-12-11
21716,9333,2025-01-26,93,7,344.99,2414.93,Completed,2025-02-01
21717,6530,2025-04-23,446,4,477.88,1911.52,Cancelled,
21718,3227,2025-01-24,151,7,361.44,2530.08,Completed,2025-02-03
21719,3442,2024-01-12,369,10,303.21,3032.10,Completed,2024-01-16
21720,5891,2024-02-05,75,4,84.98,339.92,Completed,2024-02-10
21721,4471,2024-08-17,256,6,6.40,38.40,Completed,2024-08-28
21722,7455,2025-05-04,357,9,175.68,1581.12,Completed,2025-05-12
21723,4637,2023-07-18,122,7,375.02,2625.14,Completed,2023-08-01
21724,8461,2024-02-25,482,3,409.14,1227.42,Completed,2024-03-04
21725,8115,2023-05-30,246,7,336.89,2358.23,Completed,2023-06-04
21726,4350,2024-04-16,78,10,217.74,2177.40,Pending,
21727,7511,2024-09-04,113,5,227.78,1138.90,Pending,
21728,4454,2023-05-22,205,6,26.61,159.66,Completed,2023-05-26
21729,7375,2024-10-31,116,1,163.26,163.26,Completed,2024-11-14
21730,7756,2024-05-20,143,10,220.57,2205.70,Completed,2024-06-03
21731,3633,2024-07-23,381,6,261.28,1567.68,Completed,2024-07-24
21732,7723,2025-03-25,280,1,339.11,339.11,Completed,2025-04-03
21733,9308,2024-01-15,252,9,50.38,453.42,Completed,2024-01-20
21734,6206,2024-07-24,433,4,411.72,1646.88,Completed,2024-08-04
21735,44,2025-01-26,156,2,119.12,238.24,Completed,2025-01-27
21736,353,2024-07-01,470,2,346.69,693.38,Completed,2024-07-05
21737,4649,2023-04-21,132,10,475.06,4750.60,Completed,2023-04-29
21738,9516,2023-09-12,477,7,270.65,1894.55,Completed,2023-09-12
21739,2429,2025-07-31,51,10,418.83,4188.30,Cancelled,
21740,4478,2025-02-09,216,6,165.57,993.42,Completed,2025-02-21
21741,6204,2023-04-30,359,8,172.58,1380.64,Completed,2023-05-12
21742,7333,2024-04-14,302,7,42.81,299.67,Completed,2024-04-14
21743,5607,2024-07-26,425,1,305.10,305.10,Pending,
21744,8713,2023-05-14,30,3,421.63,1264.89,Completed,2023-05-19
21745,9531,2024-06-21,229,4,305.50,1222.00,Completed,2024-06-28
21746,5650,2023-05-01,175,6,394.97,2369.82,Completed,2023-05-01
21747,9861,2023-05-24,480,3,259.06,777.18,Completed,2023-05-28
21748,8275,2023-06-22,323,1,68.83,68.83,Cancelled,
21749,4248,2024-10-27,61,7,311.59,2181.13,Completed,2024-11-07
21750,4633,2024-04-05,327,4,100.04,400.16,Completed,2024-04-17
21751,7211,2023-08-19,394,5,95.07,475.35,Completed,2023-08-27
21752,1609,2023-01-30,283,2,39.44,78.88,Completed,2023-02-01
21753,5294,2024-04-03,418,6,383.11,2298.66,Completed,2024-04-07
21754,6212,2025-08-16,170,1,34.81,34.81,Completed,2025-08-18
21755,4947,2023-04-23,499,9,154.37,1389.33,Cancelled,
21756,8766,2025-06-28,453,3,241.34,724.02,Pending,
21757,3384,2023-11-17,290,8,245.88,1967.04,Completed,2023-11-30
21758,4331,2025-06-25,11,1,27.68,27.68,Completed,2025-07-09
21759,5146,2023-12-25,488,5,328.50,1642.50,Completed,2024-01-08
21760,2645,2024-08-31,250,10,54.18,541.80,Completed,2024-09-13
21761,9287,2023-06-30,205,6,26.61,159.66,Pending,
21762,4522,2025-08-13,147,8,376.49,3011.92,Completed,2025-08-24
21763,1921,2024-08-21,222,4,83.20,332.80,Completed,2024-09-01
21764,291,2024-05-02,394,9,95.07,855.63,Completed,2024-05-10
21765,5108,2023-12-07,101,3,397.90,1193.70,Pending,
21766,9970,2023-01-10,139,3,403.74,1211.22,Pending,
21767,8334,2023-05-28,412,1,361.96,361.96,Completed,2023-06-07
21768,9243,2023-03-02,116,9,163.26,1469.34,Completed,2023-03-04
21769,4683,2024-10-23,50,10,404.97,4049.70,Completed,2024-10-24
21770,3250,2024-01-27,414,1,472.89,472.89,Completed,2024-02-06
21771,3547,2023-02-15,41,5,118.33,591.65,Completed,2023-02-20
21772,4711,2025-04-05,59,1,299.54,299.54,Completed,2025-04-19
21773,10000,2024-04-09,74,9,415.53,3739.77,Completed,2024-04-18
21774,18,2025-05-05,448,1,466.85,466.85,Cancelled,
21775,6764,2024-10-01,280,3,339.11,1017.33,Completed,2024-10-13
21776,977,2024-08-10,151,7,361.44,2530.08,Cancelled,
21777,5486,2024-03-15,103,10,410.12,4101.20,Completed,2024-03-24
21778,8876,2025-02-08,5,10,212.66,2126.60,Pending,
21779,4261,2025-02-04,475,6,226.14,1356.84,Completed,2025-02-05
21780,1384,2024-03-07,407,4,159.73,638.92,Completed,2024-03-08
21781,,2023-01-15,46,6,432.60,2595.60,Completed,2023-01-25
21782,8598,2023-01-15,377,5,184.26,921.30,Completed,2023-01-19
21783,1224,2023-02-15,102,2,145.47,290.94,Completed,2023-02-24
21784,1724,2024-06-24,436,4,437.04,1748.16,Completed,2024-06-26
21785,5242,2025-06-05,375,6,476.63,2859.78,Pending,
21786,635,2024-06-10,99,5,147.02,735.10,Completed,2024-06-23
21787,6054,2024-12-27,414,2,472.89,945.78,Completed,2024-12-29
21788,1220,2024-01-20,345,9,23.96,215.64,Completed,2024-01-20
21789,8314,2024-08-17,251,10,34.97,349.70,Cancelled,
21790,9710,2025-03-06,387,10,397.88,3978.80,Cancelled,
21791,8314,2023-06-13,2,4,74.07,296.28,Cancelled,
21792,4998,2024-06-19,180,3,221.69,665.07,Completed,2024-06-27
21793,9868,2025-08-03,76,2,9.79,19.58,Completed,2025-08-08
21794,9941,2024-04-18,153,3,150.65,451.95,Completed,2024-04-21
21795,2702,2025-07-15,437,10,261.75,2617.50,Completed,2025-07-16
21796,3763,2023-02-23,187,7,208.76,1461.32,Completed,2023-02-27
21797,3582,2023-04-22,161,3,140.78,422.34,Completed,2023-04-27
21798,8890,2024-12-20,282,7,178.76,1251.32,Cancelled,
21799,1422,2023-05-10,295,1,40.68,40.68,Completed,2023-05-13
21800,6653,2024-04-12,485,6,385.64,2313.84,Completed,2024-04-20
21801,1509,2023-10-23,312,5,299.07,1495.35,Completed,2023-10-27
21802,7865,2023-08-18,98,4,309.68,1238.72,Completed,2023-08-23
21803,7639,2024-10-29,401,3,25.39,76.17,Pending,
21804,4915,2024-08-14,140,10,268.71,2687.10,Completed,2024-08-24
21805,4628,2025-06-29,316,3,254.75,764.25,Completed,2025-07-01
21806,6322,2024-10-29,329,2,23.69,47.38,Cancelled,
21807,1711,2024-04-07,403,2,321.30,642.60,Pending,
21808,6449,2025-04-24,310,3,158.65,475.95,Completed,2025-04-24
21809,3101,2024-11-28,368,5,137.03,685.15,Completed,2024-11-28
21810,5295,2024-11-03,143,2,220.57,441.14,Pending,
21811,9327,2023-05-22,94,9,185.29,1667.61,Completed,2023-05-28
21812,3883,2024-06-18,69,9,8.87,79.83,Pending,
21813,5973,2023-12-26,277,6,256.17,1537.02,Cancelled,
21814,1567,2024-05-17,311,8,42.98,343.84,Completed,2024-05-30
21815,7820,2023-12-14,455,4,119.95,479.80,Completed,2023-12-15
21816,7328,2025-04-20,221,7,449.96,3149.72,Completed,2025-04-22
21817,9502,2023-06-22,136,8,58.51,468.08,Completed,2023-06-28
21818,9566,2023-07-13,170,6,34.81,208.86,Completed,2023-07-15
21819,9182,2023-06-06,154,6,187.67,1126.02,Cancelled,
21820,9833,2024-11-18,118,10,206.76,2067.60,Completed,2024-11-18
21821,8747,2023-02-02,122,6,375.02,2250.12,Completed,2023-02-16
21822,8904,2025-07-17,200,10,173.24,1732.40,Completed,2025-07-20
21823,3124,2023-11-26,483,7,214.73,1503.11,Completed,2023-12-02
21824,1747,2023-11-28,149,3,180.64,541.92,Pending,
21825,3819,2025-03-16,123,5,113.61,568.05,Pending,
21826,6511,2023-09-10,437,9,261.75,2355.75,Completed,2023-09-20
21827,9039,2024-12-25,110,10,71.00,710.00,Completed,2025-01-07
21828,3380,2024-11-16,167,1,63.63,63.63,Completed,2024-11-29
21829,5535,2023-07-31,184,1,327.50,327.50,Completed,2023-08-13
21830,3148,2023-06-01,100,1,235.17,235.17,Completed,2023-06-13
21831,7952,2023-09-27,113,10,227.78,2277.80,Cancelled,
21832,9670,2024-12-26,220,9,233.27,2099.43,Completed,2025-01-02
21833,1222,2023-08-14,67,7,440.24,3081.68,Completed,2023-08-14
21834,1925,2024-10-18,359,6,172.58,1035.48,Pending,
21835,3592,2023-08-10,138,4,55.44,221.76,Pending,
21836,9928,2024-09-22,373,6,499.08,2994.48,Completed,2024-09-27
21837,9946,2025-06-08,414,9,472.89,4256.01,Completed,2025-06-12
21838,5173,2025-04-15,76,7,9.79,68.53,Pending,
21839,1741,2023-04-02,22,7,184.19,1289.33,Completed,2023-04-09
21840,1388,2024-05-03,142,6,480.59,2883.54,Completed,2024-05-09
21841,2446,2025-02-18,204,5,490.48,2452.40,Completed,2025-02-28
21842,7529,2024-11-28,423,7,257.02,1799.14,Completed,2024-12-05
21843,4716,2023-05-22,227,6,285.13,1710.78,Completed,2023-06-02
21844,6711,2024-08-23,304,7,121.95,853.65,Completed,2024-08-23
21845,991,2025-03-25,421,5,63.81,319.05,Completed,2025-04-06
21846,7937,2025-02-05,477,5,270.65,1353.25,Cancelled,
21847,7361,2023-11-13,105,8,307.58,2460.64,Completed,2023-11-13
21848,3258,2023-07-22,360,9,490.51,4414.59,Completed,2023-07-23
21849,9326,2023-09-17,323,8,68.83,550.64,Completed,2023-09-21
21850,4658,2025-05-02,219,5,343.15,1715.75,Completed,2025-05-08
21851,9704,2023-05-30,462,2,11.97,23.94,Completed,2023-06-06
21852,6047,2025-01-27,374,7,337.24,2360.68,Completed,2025-02-02
21853,1915,2024-10-10,491,5,268.31,1341.55,Cancelled,
21854,658,2023-01-11,142,7,480.59,3364.13,Completed,2023-01-24
21855,4642,2024-06-01,174,6,352.98,2117.88,Pending,
21856,1934,2025-03-15,187,5,208.76,1043.80,Completed,2025-03-21
21857,1969,2025-03-24,,4,301.48,1205.92,Completed,2025-04-03
21858,6680,2024-04-27,466,10,134.09,1340.90,Completed,2024-05-08
21859,6471,2024-07-04,288,3,305.50,916.50,Completed,2024-07-13
21860,5782,2023-06-26,333,6,146.04,876.24,Completed,2023-07-08
21861,10000,2023-03-25,450,3,116.71,350.13,Completed,2023-03-28
21862,8119,2023-11-03,461,2,85.43,170.86,Completed,2023-11-06
21863,6828,2025-04-13,102,9,145.47,1309.23,Completed,2025-04-19
21864,4381,2025-02-20,307,4,323.28,1293.12,Cancelled,
21865,1565,2024-05-22,197,4,210.67,842.68,Completed,2024-05-22
21866,7891,2025-05-07,384,5,449.85,2249.25,Completed,2025-05-15
21867,3314,2025-08-06,367,6,486.99,2921.94,Completed,2025-08-16
21868,1497,2023-11-04,52,6,206.17,1237.02,Completed,2023-11-04
21869,7033,2023-07-22,394,10,95.07,950.70,Completed,2023-08-04
21870,1458,2024-10-24,398,2,66.96,133.92,Completed,2024-10-30
21871,5221,2023-01-29,405,5,152.23,761.15,Completed,2023-02-03
21872,3034,2024-05-31,73,9,129.31,1163.79,Completed,2024-06-10
21873,1613,2023-10-14,422,6,281.13,1686.78,Completed,2023-10-18
21874,3752,2023-02-18,37,4,378.86,1515.44,Completed,2023-02-18
21875,5429,2025-05-28,60,4,471.09,1884.36,Completed,2025-06-05
21876,3583,2025-04-24,272,5,344.98,1724.90,Pending,
21877,4189,2023-11-04,466,8,134.09,1072.72,Completed,2023-11-06
21878,7282,2023-03-24,8,2,135.94,271.88,Pending,
21879,3380,2024-11-08,177,10,40.35,403.50,Completed,2024-11-14
21880,8304,2024-09-20,220,2,233.27,466.54,Completed,2024-09-26
21881,4958,2024-10-07,291,10,492.30,4923.00,Completed,2024-10-18
21882,740,2024-12-20,187,5,208.76,1043.80,Completed,2025-01-01
21883,4603,2023-03-03,308,5,79.72,398.60,Completed,2023-03-13
21884,3282,2025-05-15,172,6,42.16,252.96,Completed,2025-05-21
21885,2074,2023-06-14,170,6,34.81,208.86,Completed,2023-06-20
21886,3049,2025-02-11,206,2,494.26,988.52,Completed,2025-02-15
21887,7910,2025-02-05,263,6,154.31,925.86,Completed,2025-02-15
21888,3304,2024-04-09,360,10,490.51,4905.10,Pending,
21889,6876,2023-06-11,219,3,343.15,1029.45,Completed,2023-06-24
21890,2859,2023-06-08,204,1,490.48,490.48,Completed,2023-06-16
21891,3916,2023-11-27,112,9,216.24,1946.16,Pending,
21892,5450,2025-07-02,447,2,374.93,749.86,Completed,2025-07-16
21893,3919,2023-05-15,157,5,475.68,2378.40,Cancelled,
21894,7053,2023-06-28,127,1,72.17,72.17,Pending,
21895,8416,2023-12-06,459,3,229.90,689.70,Completed,2023-12-14
21896,1661,2024-04-26,438,4,191.53,766.12,Pending,
21897,5206,2024-04-15,3,5,297.29,1486.45,Pending,
21898,3266,2025-04-30,338,2,437.69,875.38,Completed,2025-05-13
21899,8741,2025-01-21,500,7,209.71,1467.97,Completed,2025-01-25
21900,7599,2025-05-27,55,6,81.62,489.72,Completed,2025-06-09
21901,2201,2023-02-03,362,7,26.68,186.76,Completed,2023-02-17
21902,9382,2023-08-30,13,1,85.51,85.51,Pending,
21903,8179,2024-07-02,104,9,404.25,3638.25,Completed,2024-07-12
21904,200,2025-06-18,456,3,211.85,635.55,Completed,2025-06-18
21905,1530,2024-09-14,92,9,131.09,1179.81,Cancelled,
21906,1736,2023-08-18,94,5,185.29,926.45,Completed,2023-08-27
21907,8951,2024-07-01,446,9,477.88,4300.92,Completed,2024-07-08
21908,3414,2023-08-24,225,9,193.78,1744.02,Completed,2023-09-07
21909,8117,2024-12-09,268,1,304.69,304.69,Cancelled,
21910,2010,2025-08-09,384,7,449.85,3148.95,Pending,
21911,2047,2025-02-18,210,3,42.04,126.12,Completed,2025-02-19
21912,1495,2024-05-11,58,6,33.16,198.96,Completed,2024-05-23
21913,4868,2023-12-04,384,4,449.85,1799.40,Pending,
21914,5397,2025-01-12,262,9,26.47,238.23,Pending,
21915,1407,2024-02-15,482,5,409.14,2045.70,Completed,2024-02-20
21916,1814,2023-03-11,399,2,322.29,644.58,Completed,2023-03-25
21917,6521,2023-10-18,200,8,173.24,1385.92,Pending,
21918,14,2025-05-07,128,7,167.04,1169.28,Completed,2025-05-13
21919,2861,2023-01-14,145,8,220.61,1764.88,Completed,2023-01-16
21920,6591,2025-07-02,403,7,321.30,2249.10,Completed,2025-07-10
21921,1945,2025-01-24,1,4,321.52,1286.08,Pending,
21922,4230,2025-01-28,475,10,226.14,2261.40,Completed,2025-02-10
21923,6193,2024-02-26,268,7,304.69,2132.83,Completed,2024-03-04
21924,999,2023-05-16,24,5,397.08,1985.40,Completed,2023-05-18
21925,6132,2024-10-22,363,9,260.11,2340.99,Completed,2024-11-03
21926,8630,2023-04-10,450,4,116.71,466.84,Cancelled,
21927,4762,2024-05-16,105,10,307.58,3075.80,Completed,2024-05-27
21928,8992,2023-12-31,102,1,145.47,145.47,Completed,2024-01-08
21929,7843,2023-04-06,493,7,20.95,146.65,Completed,2023-04-09
21930,3127,2023-07-25,268,4,304.69,1218.76,Pending,
21931,1770,2024-12-12,305,7,80.67,564.69,Completed,2024-12-25
21932,7986,2024-01-12,111,4,162.06,648.24,Completed,2024-01-13
21933,1986,2023-09-21,183,7,290.24,2031.68,Completed,2023-09-28
21934,4483,2024-09-22,287,9,338.61,3047.49,Completed,2024-09-28
21935,1464,2025-06-20,330,5,300.64,1503.20,Pending,
21936,2449,2023-11-25,360,1,490.51,490.51,Completed,2023-12-02
21937,8603,2024-06-10,499,9,154.37,1389.33,Completed,2024-06-21
21938,4077,2024-06-25,374,5,337.24,1686.20,Completed,2024-07-03
21939,4087,2023-03-26,249,6,346.69,2080.14,Completed,2023-04-07
21940,9009,2024-04-28,162,8,320.75,2566.00,Completed,2024-05-05
21941,7676,2024-05-24,138,5,55.44,277.20,Pending,
21942,2478,2023-12-11,275,9,208.35,1875.15,Completed,2023-12-19
21943,7732,2023-10-31,406,1,210.73,210.73,Completed,2023-11-07
21944,1916,2024-07-12,405,3,152.23,456.69,Completed,2024-07-25
21945,3110,2023-06-15,137,5,201.34,1006.70,Completed,2023-06-16
21946,1520,2024-05-10,301,6,435.91,2615.46,Completed,2024-05-20
21947,8386,2023-02-13,2,4,74.07,296.28,Pending,
21948,6717,2024-04-04,272,3,344.98,1034.94,Completed,2024-04-09
21949,8377,2023-05-13,152,5,324.72,1623.60,Completed,2023-05-14
21950,6043,2025-04-19,356,4,490.61,1962.44,Completed,2025-05-03
